subject_id,subject_name,card_id,answer,old_level,new_level,policy
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,e27df9c1-0f8b-46de-a49b-74970cd04ed5,O,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,51a76da7-40b8-433c-b120-0115753a96e4,P,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,377f8810-0440-41e4-acf6-c0b3a54781e0,Q,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,4569d4bc-0f00-4a8e-8b11-5325bb97f3b7,R,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,06c84d36-aff8-4490-9a32-fac72b46c783,S,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,56fa19be-d105-4d92-b746-448088ffe437,T,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,bef02428-96b8-4052-8e00-1ee3ba857108,U,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,66a386b4-8e7a-41ba-ba24-0f16c1f0397d,V,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,f96f979d-41ad-4e71-bb1e-79d3704f828b,W,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,9e27e8fc-5fef-48d8-987d-350969bc8e1e,X,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,022125ab-3bcc-4e48-9602-50419d4c0f0e,Y,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,795917f2-58d1-49b0-a4f0-3c0ff9ae5142,Z,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,995a8b32-fcd6-4577-934e-148b725c3cbc,Å,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,d9cd5b08-80ef-4ae1-8802-86f0bffd60f1,Æ,1,1,single_level
6cb3d0b9-b1e2-4075-ba89-8fc074e67229,Danish Alphabet,15311a8b-41b7-4674-a2e8-0a9894d95d28,Ø,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,1865cbe8-793d-4f4a-9ffd-0f63524c4be7,0,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,a04809af-1c8d-496b-8b82-b527fe0b838e,1,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,09dea8af-04e5-409a-a248-245f6a8a4d61,10,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,008b4f41-8816-4a3c-874d-c63b3cb63a66,2,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,dbc8576a-dc7c-4000-8328-9d8f359d41b1,3,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,b6327e80-42d4-4740-8296-3c5396ce55c4,4,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,b44f2f0a-75be-472a-abee-00ad63fb1554,5,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,d5bf445c-9112-4d7c-bbaf-0f90baff4ee8,6,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,58aadbc5-ebb2-4138-a077-99fbea053b7a,7,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,f4fc2c8a-bfff-4b5b-aafb-b6dbd36b4eb1,8,1,1,single_level
d104da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 1,68463a7f-ba21-4e76-8167-2e147cf8b358,9,1,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,6a6c5da6-8ecd-4b81-936f-3fcd002a8e37,0,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,2dde9528-6d59-4e20-9837-dacc0e38ba5d,1,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,ff8efd98-1fc4-4424-a9b1-e1eb918c2fb2,10,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,b6d21d31-c094-4087-bd60-41c001d49e46,2,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,698fb30d-0481-4a6e-8e8b-f03d4affa342,3,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,bcca5d14-c358-43be-8517-0c8916a62666,4,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,4e519ed3-cf22-4a4e-a905-b667d2d7b9bd,5,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,07c99bb7-3cda-4561-a3ad-154e8afb2f3f,6,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,0d214ae0-157a-4642-855c-07f8f74bfa57,7,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,34dcc727-2fc4-405a-8f6a-e299dad01cd8,8,2,1,single_level
d204da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 2,44167fbb-32e4-40bf-840f-3b4fe3aad373,9,2,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,75c229f3-bfab-4595-93a9-3af5dce57af4,0,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,f80ce053-cc46-4a76-a063-db28ca77edf1,1,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,8a5f5a05-7bab-4229-a657-86867fef142e,10,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,75e98f8e-d2f5-4c73-9c5d-ad9d88199902,2,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,7392e342-9ec5-4507-86cb-7dee8a6e2c5b,3,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,4f4289cb-e8a7-4252-b81e-cb5b677862ff,4,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,9aefd140-a6c9-40e6-8aaa-0c9c862cdb75,5,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,3f6ef566-6dcb-408a-a934-75a1f5b2654e,6,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,9ef7cb73-f585-488d-9a88-fe9e250bb737,7,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,9728aa63-33ba-4c50-b080-98e41b4a3cc2,8,3,1,single_level
d304da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 3,ab5eea6f-bebe-4c87-a6be-3cf79dd97615,9,3,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,87dcb2d7-cf75-4dea-b196-63e883b0dbe8,0,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,3f3a424c-1017-4e08-9467-90624003afdf,1,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,208a78f8-b996-47e2-a79e-447bbc4dee18,10,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,a6fdcec7-aa37-4e85-884f-25716d6d8624,2,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,963e81f8-3896-4cfb-aadd-b3be2ca469ff,3,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,7c8b5a53-76de-45b4-b1e0-d864aa3def69,4,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,fbcc680b-1484-40bb-938b-f2774594e006,5,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,6e0c8355-20a3-4a10-8edb-7f3ce65f70cc,6,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,2f4d9315-adf6-474a-8cb2-468538cef1ac,7,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,6a1a415f-36cf-442e-893b-fae0762301ab,8,4,1,single_level
d404da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 4,05366c63-9782-42cc-9406-13aa90c05c50,9,4,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,90c836dc-6978-4cd6-bbb6-bf6af8713c11,0,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,645ed588-d65c-4c15-b7c3-4a0d308fc293,1,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,fcd0ce2a-6b09-478b-b8f2-21fe9ed4f0e5,10,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,e2acc37e-2676-4921-88a7-f1e5d6f3628d,2,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,9b5614b4-7c53-47b7-bf72-f07b8c343ed2,3,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,fde6c511-df08-4a4e-ae67-eb0eaaf05223,4,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,78e3d3c8-2a7b-4656-84f7-27da126adb52,5,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,f8d07503-4105-4fb6-8a50-383b5e6ea5a4,6,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,ccb9ebc9-0d3c-4f7c-909a-2e4e42358609,7,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,87d67cc1-97c9-49a1-a5ef-4c6ca97857d1,8,5,1,single_level
d504da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 5,b2ed7cf4-1922-442a-af7e-7ac8dd1934e9,9,5,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,9513d509-b528-47ce-806b-4b7555b05ae7,0,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,db0e7fe5-b5d6-4f1c-8768-5837288f822d,1,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,531221d3-7ca1-4eaf-8343-8be682152dc3,10,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,8135f65a-b9a8-4b2d-b5ff-f47824400a16,2,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,8ca954f3-63ae-4b00-924d-a2935eb239ea,3,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,d8db5891-ee74-4d17-8160-d5aa226bb8fb,4,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,30b263fb-dbdd-4bc3-8541-03eaf815607f,5,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,eb2fb740-6a11-49a9-a104-79625a5395fb,6,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,d92ec0a0-f04a-4aa7-9e41-40bc62e91f06,7,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,d9de2152-c879-4721-ba1d-2bd7faf9153f,8,6,1,single_level
d604da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 6,1e95f2d3-8d73-443b-a1dd-c8d710ef7a08,9,6,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,b36fb4de-5c79-4d68-a29d-122046c0a300,0,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,f3d7a9a4-321d-4398-9c7f-8700a9ec83ee,1,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,698de178-4c4a-498e-abf0-4fd74da42f88,10,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,9b78f618-ce74-4a5f-9938-3f476549cded,2,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,10643cf0-e161-43e0-b359-a6bcdb50fba8,3,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,5d577687-3753-4dc1-bf74-de7088500d23,4,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,f8e59568-a92e-4448-9651-f219f61b8030,5,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,3d9e9a33-900b-4b5c-8ef0-f71b62ad0445,6,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,fefa29db-02e8-462d-b924-f9e1dc9e8c12,7,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,bb714920-a60a-4a24-9bb0-cd5f5b3739ee,8,7,1,single_level
d704da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 7,8453edc9-2233-4225-9b28-ab180f10bf72,9,7,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,a23fa757-a3ac-4e32-874a-3e311013cfeb,0,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,e5daccea-18a2-4835-b980-4164cc33d219,1,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,b200822d-ef39-4884-87d5-a29c5519129d,10,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,41531757-673d-4a31-a6c4-5e64913dd211,2,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,eba66516-0803-4ab3-9908-20148fef7c8e,3,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,3cee942c-1a9e-4e41-8e8e-9b12dad4fb7e,4,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,85d2fb1f-c188-406d-aa7f-501ce42b72f7,5,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,85e151ff-978f-461e-89b4-3e0216ba21e6,6,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,0a2965d5-8496-4bea-a007-3d3d3d04b9e3,7,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,606e4060-03aa-4967-ac03-96e0b5dde752,8,8,1,single_level
d804da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 8,f4f43eed-b083-491e-a142-fac260c3b52a,9,8,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,d74b43cc-b25e-4395-aced-8b60a0c6c4a6,0,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,9b03323c-de2b-4cd2-a498-9aef5b407708,1,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,c0997e3e-8efe-40e8-804b-003f06b29b09,10,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,25739acf-a57e-4e1e-bfb9-b4faa8d3bb10,2,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,feb51796-5763-4c47-9214-fb9b0ce18b67,3,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,25122070-6e87-4182-8799-8bf12a9a4f31,4,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,515034b4-8353-4777-a711-8f521569c575,5,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,4779bf25-85ed-42e5-a908-a7fef0556b6f,6,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,de98460d-2b7a-4c88-90fd-cca49d3f054c,7,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,ecf7893e-fb80-4cac-ba35-327620d25c76,8,9,1,single_level
d904da1c-9820-4e61-ae6b-bc7ed07eeb93,Divide 9,1b8d8849-f126-4f6f-9fc6-43a2d62cf69f,9,9,1,single_level
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,c8a25b1a-a6c5-4dee-91bf-966099637e3c,Affenpinscher,1,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f92944a9-9432-482a-b112-75b3037b4e29,Afghan Hound,1,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,a6528cab-fc24-4902-890e-93799eb3b1a3,Aidi,1,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,dbb9c611-3448-4a5b-826f-b91b06146f69,Airedale Terrier,1,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,a5a7aa99-00e1-4e5e-9971-67b67502f648,Akita Inu,1,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,7c7cee41-fa7b-4a1a-a3df-6f809da174a5,Alapaha Blue Blood Bulldog,2,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,6bab4e4d-062e-4763-bc2d-12004f9de4c0,Alaskan Husky,2,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,1fb74e3b-21ea-446d-b044-57879cf4659a,Alaskan Klee Kai,2,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,e35c294a-6d12-4d04-a8c1-c45e27a4b9c8,Alaskan Malamute,2,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,4b23a0a9-df8f-45ae-9417-b8e931f28ab2,Alpenländische Dachsbracke,2,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,4a7a74a7-57f8-46bf-a656-9612b0672e2d,Alsatian Shepalute,3,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,ba26a46b-0ec9-45fb-b065-d92ed4204506,Altdeutscher Hütehund,3,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,91657570-019e-4976-a843-8c38793624ad,American Akita,3,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,da951184-a706-4fe5-9f72-7ea9833499e8,American Bulldog,3,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,37f23a06-6ae0-4c79-bfa0-545250ef7857,American Bully,3,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,515a0f1e-d771-4c69-ab4b-2b4d59f756fb,American Cocker Spaniel,4,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f8ba1bdc-b0ba-461a-a397-45d960595502,American Eskimo Dog,4,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,e45f89f6-1f3e-45ce-b0ea-5125e817fe86,American Foxhound,4,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,d299468e-95e8-4802-8092-8c107c6f2d27,American Hairless Terrier,4,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,American Pit Bull Terrier,4,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,9c973e05-dde4-4456-9f51-8e1d3cd29ebd,American Staffordshire Terrier,5,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,57fc67dc-6c5d-4045-93f6-9c4eb8aca01e,American Toy Terrier,5,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,2ebd1e77-214b-438d-aa73-901bc5909187,American Water Spaniel,5,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,c04ebb82-81cf-45e2-9f47-b3313f53002f,Anatolian Greyhound,5,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,aff9c464-5da8-4c82-a44e-b8026895b12a,Anglo-Francais De Petite Venerie,5,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,72a0d46b-2d3b-4de8-8fe4-9db034fb1b82,Anjing Kintamani,6,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,1d144c26-bab6-40b7-9185-63003b2ce094,Appenzeller Sennenhund,6,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f111f80d-9712-4b97-a174-3e63c8b6295d,Ariégeois,6,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,da571712-e0b5-4270-b973-bdc89a4c9738,Australian Cattle Dog,6,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f2606245-2379-4161-9343-fa2ef3eeab0d,Australian Kelpie,6,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f0d1730f-8565-463e-b466-64d8ee8602bd,Australian Shepherd,7,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f3a3026f-a168-40ba-a49c-1c60c89bce26,Australian Silky Terrier,7,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,7c435564-eb0e-4a39-b5a0-c62c93e76fb2,Australian Stumpy Tail Cattle Dog,7,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,b35c00a8-1d75-4fd6-bf44-111a71b00cf1,Australian terrier,7,1,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,166aa010-50bd-4ad1-bf79-7d3b9edbee9a,Azawakh,7,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,668151e3-a1fc-4107-a314-d2c24cf4a893,Bangkaew Dog,8,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,d1d5a3ec-2acd-4b92-a39a-2a92d19c3162,Barbet,8,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,9620d743-c6de-4797-97f2-8b36550a4084,Barzoï,8,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,d90e7948-c7ce-4b2c-a7fe-558f25a579e6,Basenji,8,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,8acd1069-60bf-4622-a8c2-db731401a8ee,Basset artésien normand,9,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,3fc7cc5f-dc8d-430c-afc8-ac416127eece,Basset bleu de Gascogne,9,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,4223b421-ef95-485b-9742-7430089f5e18,Basset Fauve de Bretagne,9,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,a28c7f19-0afc-42ff-822d-b04ade4c3240,Basset Hound,9,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,13ace1ec-1442-49d8-b441-c8835cd15ad5,Bayerischer Gebirgsschweißhund,9,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,d8cc6b1f-0be0-4846-8f39-16f62db47d32,Beagle,10,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,cd752bb7-9c18-4d69-8c8c-0951b3982e04,Bearded Collie,10,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,0816de92-0e80-4cdd-9c69-343ec9cd2d3f,Beauceron,10,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,0d35eab6-75dc-498a-ac21-b53d2c3677f9,Bedlington Terrier,10,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,57fa8d2a-d517-421f-9659-b44fbf5a1570,Belgian Griffons,10,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,48e31828-2fd3-46c8-b482-624798a0dd4e,Bergamasco,11,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,004698a4-58a9-42a3-8566-57ebf01c3dc8,Berger des Pyrénées,11,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,93d9c51a-b3a1-4bcd-9ed1-0bf5ff0000a9,Berger Picard,11,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,20e6ecc3-d360-4f74-80e7-bc65224b0c7b,Berner Sennenhund,11,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,b075fe32-9562-4ddb-85ac-3462af187a5f,Bichon Frisé,12,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,384eb175-6d8d-4bba-b219-9a7b9587e4cf,Bichon Havanais,12,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,ace604c6-632c-4502-8247-7c7c7df38a9d,Billy,12,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,b902e358-81d3-4a1a-9466-f6f82a763e62,Black and Tan Coonhound,12,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,4d35dc19-a6da-4297-88ba-ca7107ec2c05,Bluetick Coonhound,12,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,70bd338e-bf31-48f2-b0cd-5e0a8a4ef256,Boerboel,13,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,3cecea51-1fdc-426f-a9cb-07e37cc344f8,Bolognese,13,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,5f07f97b-3b33-4453-8351-21dadb1a26fa,Bolonka franzuska,13,2,quantized_existing_order
6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,f3f5f7f7-3cdc-485a-8b21-d53d8d875aff,Bolonka Zwetna,13,2,quantized_existing_order
