card_id,field,locale,global_text,current_text,translated_text,status
e0665978-b740-4a48-b63d-b465231bbd03,prompt,uk,Count the objects:,Порахуй об'єкти:,Полічіть предмети:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,answer,ar,10,١٠,10,mismatch
e0665978-b740-4a48-b63d-b465231bbd03,prompt,vi,Count the objects:,Đếm các đối tượng:,Đếm các đồ vật:,mismatch
e0665978-b740-4a48-b63d-b465231bbd03,prompt,sv,Count the objects:,Räkna objekten:,Räkna föremålen:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,answer,hi,10,१०,10,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,answer,ja,10,十,10,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,answer,ko,10,십,10,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,ar,Count the objects:,عد الأشياء:,عد الكائنات:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,bg,Count the objects:,Преброй обектите:,Пребройте обектите:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,el,Count the objects:,Μέτρησε τα αντικείμενα:,Μετρήστε τα αντικείμενα:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,cs,Count the objects:,Spočítej objekty:,Spočítejte předměty:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,fi,Count the objects:,Laske objektit:,Laske esineet:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,es,Count the objects:,Cuenta los objetos:,Cuente los objetos:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,et,Count the objects:,Loenda objekte:,Loendage objekte:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,hi,Count the objects:,वस्तुओं को गिनें:,वस्तुओं की गिनती करें:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,fr,Count the objects:,Compte les objets :,Comptez les objets :,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,ko,Count the objects:,물체의 개수를 세어보세요:,개체 수를 계산합니다.,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,lt,Count the objects:,Suskaičiuok objektus:,Suskaičiuokite objektus:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,it,Count the objects:,Conta gli oggetti:,Contare gli oggetti:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,lv,Count the objects:,Saskaiti objektus:,Saskaitiet objektus:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,nl,Count the objects:,Tel de objecten:,Tel de voorwerpen:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,ro,Count the objects:,Numără obiectele:,Numărați obiectele:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,hu,Count the objects:,Számold meg a tárgyakat:,Számolja meg az objektumokat:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,ja,Count the objects:,オブジェクトを数えてください：,オブジェクトを数える：,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,sk,Count the objects:,Spočítaj objekty:,Spočítajte predmety:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,sv,Count the objects:,Räkna objekten:,Räkna föremålen:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,tr,Count the objects:,Nesneleri say:,Nesneleri sayın:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,uk,Count the objects:,Порахуй об'єкти:,Полічіть предмети:,mismatch
c669f663-1a26-4236-9e3a-9ba2f3c33092,prompt,vi,Count the objects:,Đếm các đối tượng:,Đếm các đồ vật:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,answer,ar,3,٣,3,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,answer,hi,3,३,3,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,answer,ko,3,삼,3,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,answer,ja,3,三,3,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,ar,Count the objects:,عد الأشياء:,عد الكائنات:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,bg,Count the objects:,Преброй обектите:,Пребройте обектите:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,cs,Count the objects:,Spočítej objekty:,Spočítejte předměty:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,el,Count the objects:,Μέτρησε τα αντικείμενα:,Μετρήστε τα αντικείμενα:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,es,Count the objects:,Cuenta los objetos:,Cuente los objetos:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,et,Count the objects:,Loenda objekte:,Loendage objekte:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,fi,Count the objects:,Laske objektit:,Laske esineet:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,hi,Count the objects:,वस्तुओं को गिनें:,वस्तुओं की गिनती करें:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,hu,Count the objects:,Számold meg a tárgyakat:,Számolja meg az objektumokat:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,ja,Count the objects:,オブジェクトを数えてください：,オブジェクトを数える：,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,it,Count the objects:,Conta gli oggetti:,Contare gli oggetti:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,lt,Count the objects:,Suskaičiuok objektus:,Suskaičiuokite objektus:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,ko,Count the objects:,물체의 개수를 세어보세요:,개체 수를 계산합니다.,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,lv,Count the objects:,Saskaiti objektus:,Saskaitiet objektus:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,fr,Count the objects:,Compte les objets :,Comptez les objets :,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,nl,Count the objects:,Tel de objecten:,Tel de voorwerpen:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,sk,Count the objects:,Spočítaj objekty:,Spočítajte predmety:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,tr,Count the objects:,Nesneleri say:,Nesneleri sayın:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,vi,Count the objects:,Đếm các đối tượng:,Đếm các đồ vật:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,uk,Count the objects:,Порахуй об'єкти:,Полічіть предмети:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,answer,ar,0,٠,0,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,ro,Count the objects:,Numără obiectele:,Numărați obiectele:,mismatch
da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,prompt,sv,Count the objects:,Räkna objekten:,Räkna föremålen:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,answer,ja,0,零,0,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,answer,ko,0,영,0,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,answer,hi,0,०,0,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,ar,Count the objects:,عد الأشياء:,عد الكائنات:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,bg,Count the objects:,Преброй обектите:,Пребройте обектите:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,cs,Count the objects:,Spočítej objekty:,Spočítejte předměty:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,el,Count the objects:,Μέτρησε τα αντικείμενα:,Μετρήστε τα αντικείμενα:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,fi,Count the objects:,Laske objektit:,Laske esineet:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,et,Count the objects:,Loenda objekte:,Loendage objekte:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,fr,Count the objects:,Compte les objets :,Comptez les objets :,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,hi,Count the objects:,वस्तुओं को गिनें:,वस्तुओं की गिनती करें:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,hu,Count the objects:,Számold meg a tárgyakat:,Számolja meg az objektumokat:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,it,Count the objects:,Conta gli oggetti:,Contare gli oggetti:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,es,Count the objects:,Cuenta los objetos:,Cuente los objetos:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,ko,Count the objects:,물체의 개수를 세어보세요:,개체 수를 계산합니다.,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,lt,Count the objects:,Suskaičiuok objektus:,Suskaičiuokite objektus:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,lv,Count the objects:,Saskaiti objektus:,Saskaitiet objektus:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,nl,Count the objects:,Tel de objecten:,Tel de voorwerpen:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,sk,Count the objects:,Spočítaj objekty:,Spočítajte predmety:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,ro,Count the objects:,Numără obiectele:,Numărați obiectele:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,sv,Count the objects:,Räkna objekten:,Räkna föremålen:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,tr,Count the objects:,Nesneleri say:,Nesneleri sayın:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,uk,Count the objects:,Порахуй об'єкти:,Полічіть предмети:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,vi,Count the objects:,Đếm các đối tượng:,Đếm các đồ vật:,mismatch
b64e1e2a-6938-467a-a06b-e3f626ce6955,prompt,ja,Count the objects:,オブジェクトを数えてください：,オブジェクトを数える：,mismatch
