card_id,subject_id,subject_name,folder_name,field,locale,base_value,correct_locale_value,localized_value,diff_type
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,id,"Volvo, Sweden","Volvo, Sweden","Volvo, Swedia",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,it,"Volvo, Sweden","Volvo, Sweden","Volvo, Svezia",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ja,"Volvo, Sweden","Volvo, Sweden",ボルボ、スウェーデン,mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ko,"Volvo, Sweden","Volvo, Sweden","볼보, 스웨덴",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lt,"Volvo, Sweden","Volvo, Sweden","Volvo, Švedija",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lv,"Volvo, Sweden","Volvo, Sweden","Volvo, Zviedrija",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,mt,"Volvo, Sweden","Volvo, Sweden","Volvo, l-Isvezja",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,nl,"Volvo, Sweden","Volvo, Sweden","Volvo, Zweden",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pl,"Volvo, Sweden","Volvo, Sweden","Volvo, Szwecja",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pt,"Volvo, Sweden","Volvo, Sweden","Volvo, Suécia",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ro,"Volvo, Sweden","Volvo, Sweden","Volvo, Suedia",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sk,"Volvo, Sweden","Volvo, Sweden","Volvo, Švédsko",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sl,"Volvo, Sweden","Volvo, Sweden","Volvo, Švedska",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sv,"Volvo, Sweden","Volvo, Sweden","Volvo, Sverige",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,tr,"Volvo, Sweden","Volvo, Sweden","Volvo, İsveç",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,uk,"Volvo, Sweden","Volvo, Sweden","Volvo, Швеція",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,vi,"Volvo, Sweden","Volvo, Sweden","Volvo, Thụy Điển",mismatch
831a4f8b-26a8-463f-a6a4-08a822e33ff0,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,zh,"Volvo, Sweden","Volvo, Sweden",沃尔沃，瑞典,mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ar,"Jeep, USA","Jeep, USA",جيب، الولايات المتحدة الأمريكية,mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,bg,"Jeep, USA","Jeep, USA","Джип, САЩ",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,el,"Jeep, USA","Jeep, USA","Jeep, ΗΠΑ",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,es,"Jeep, USA","Jeep, USA","Jeep, Estados Unidos",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fr,"Jeep, USA","Jeep, USA","Jeep, États-Unis",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ga,"Jeep, USA","Jeep, USA","Jeep, Stáit Aontaithe Mheiriceá",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hi,"Jeep, USA","Jeep, USA","जीप, यूएसए",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hr,"Jeep, USA","Jeep, USA","Jeep, SAD",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,id,"Jeep, USA","Jeep, USA","Jip, AS",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,it,"Jeep, USA","Jeep, USA","Jeep, Stati Uniti",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ja,"Jeep, USA","Jeep, USA",ジープ、アメリカ,mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ko,"Jeep, USA","Jeep, USA","지프, 미국",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lt,"Jeep, USA","Jeep, USA","Jeep, JAV",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lv,"Jeep, USA","Jeep, USA","Džips, ASV",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,mt,"Jeep, USA","Jeep, USA","Jeep, l-Istati Uniti",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,nl,"Jeep, USA","Jeep, USA","Jeep, VS",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pl,"Jeep, USA","Jeep, USA","Jeep, Stany Zjednoczone",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pt,"Jeep, USA","Jeep, USA","Jipe, EUA",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ro,"Jeep, USA","Jeep, USA","Jeep, SUA",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sl,"Jeep, USA","Jeep, USA","Jeep, ZDA",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,tr,"Jeep, USA","Jeep, USA","Jeep, ABD",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,uk,"Jeep, USA","Jeep, USA","Джип, США",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,vi,"Jeep, USA","Jeep, USA","Xe Jeep, Mỹ",mismatch
8bc7334d-326c-420e-b97f-979d389c7b31,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,zh,"Jeep, USA","Jeep, USA",吉普车，美国,mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ar,"Volkswagen, Germany","Volkswagen, Germany",فولكس فاجن، ألمانيا,mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,bg,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Германия",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,cs,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Německo",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,da,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Tyskland",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,de,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Deutschland",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,el,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Γερμανία",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,es,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Alemania",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,et,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Saksamaa",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fi,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Saksa",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fr,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Allemagne",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ga,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, an Ghearmáin",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hi,"Volkswagen, Germany","Volkswagen, Germany","वोक्सवैगन, जर्मनी",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hr,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Njemačka",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hu,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Németország",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,id,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Jerman",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,it,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Germania",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ja,"Volkswagen, Germany","Volkswagen, Germany",フォルクスワーゲン、ドイツ,mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ko,"Volkswagen, Germany","Volkswagen, Germany","폭스바겐, 독일",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lt,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Vokietija",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lv,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Vācija",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,mt,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, il-Ġermanja",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,nl,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Duitsland",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pl,"Volkswagen, Germany","Volkswagen, Germany","Volkswagena, Niemcy",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pt,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Alemanha",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ro,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Germania",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sk,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Nemecko",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sl,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Nemčija",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sv,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Tyskland",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,tl,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Alemanya",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,tr,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Almanya",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,uk,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Німеччина",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,vi,"Volkswagen, Germany","Volkswagen, Germany","Volkswagen, Đức",mismatch
8e099adf-43b9-44e6-94b5-049af45603b7,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,zh,"Volkswagen, Germany","Volkswagen, Germany",德国大众汽车,mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ar,"MG, United Kingdom","MG, United Kingdom",إم جي، المملكة المتحدة,mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,bg,"MG, United Kingdom","MG, United Kingdom","MG, Обединеното кралство",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,cs,"MG, United Kingdom","MG, United Kingdom","MG, Spojené království",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,da,"MG, United Kingdom","MG, United Kingdom","MG, Storbritannien",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,de,"MG, United Kingdom","MG, United Kingdom","MG, Vereinigtes Königreich",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,el,"MG, United Kingdom","MG, United Kingdom","MG, Ηνωμένο Βασίλειο",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,es,"MG, United Kingdom","MG, United Kingdom","MG, Reino Unido",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,et,"MG, United Kingdom","MG, United Kingdom","MG, Ühendkuningriik",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fi,"MG, United Kingdom","MG, United Kingdom","MG, Iso-Britannia",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fr,"MG, United Kingdom","MG, United Kingdom","MG, Royaume-Uni",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ga,"MG, United Kingdom","MG, United Kingdom","MG, An Ríocht Aontaithe",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hi,"MG, United Kingdom","MG, United Kingdom","एमजी, यूनाइटेड किंगडम",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hr,"MG, United Kingdom","MG, United Kingdom","MG, Ujedinjeno Kraljevstvo",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hu,"MG, United Kingdom","MG, United Kingdom","MG, Egyesült Királyság",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,id,"MG, United Kingdom","MG, United Kingdom","MG, Inggris Raya",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,it,"MG, United Kingdom","MG, United Kingdom","MG, Regno Unito",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ja,"MG, United Kingdom","MG, United Kingdom",MG、イギリス,mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ko,"MG, United Kingdom","MG, United Kingdom","MG, 영국",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lt,"MG, United Kingdom","MG, United Kingdom","MG, Jungtinė Karalystė",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lv,"MG, United Kingdom","MG, United Kingdom","MG, Apvienotā Karaliste",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,mt,"MG, United Kingdom","MG, United Kingdom","MG, ir-Renju Unit",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,nl,"MG, United Kingdom","MG, United Kingdom","MG, Verenigd Koninkrijk",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pl,"MG, United Kingdom","MG, United Kingdom","M.G., Wielka Brytania",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pt,"MG, United Kingdom","MG, United Kingdom","MG, Reino Unido",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ro,"MG, United Kingdom","MG, United Kingdom","MG, Regatul Unit",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sk,"MG, United Kingdom","MG, United Kingdom","MG, Spojené kráľovstvo",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sl,"MG, United Kingdom","MG, United Kingdom","MG, Združeno kraljestvo",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sv,"MG, United Kingdom","MG, United Kingdom","MG, Storbritannien",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,tr,"MG, United Kingdom","MG, United Kingdom","MG, Birleşik Krallık",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,uk,"MG, United Kingdom","MG, United Kingdom","MG, Велика Британія",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,vi,"MG, United Kingdom","MG, United Kingdom","MG, Vương quốc Anh",mismatch
909ba0b3-ffea-4244-a381-e7ea95024af4,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,zh,"MG, United Kingdom","MG, United Kingdom","MG, 英国",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ar,"Honda, Japan","Honda, Japan",هوندا، اليابان,mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,bg,"Honda, Japan","Honda, Japan","Хонда, Япония",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,cs,"Honda, Japan","Honda, Japan","Honda, Japonsko",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,el,"Honda, Japan","Honda, Japan","Honda, Ιαπωνία",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,es,"Honda, Japan","Honda, Japan","Honda, Japón",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,et,"Honda, Japan","Honda, Japan","Honda, Jaapan",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fi,"Honda, Japan","Honda, Japan","Honda, Japani",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,fr,"Honda, Japan","Honda, Japan","Honda, Japon",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ga,"Honda, Japan","Honda, Japan","Honda, an tSeapáin",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hi,"Honda, Japan","Honda, Japan","होंडा, जापान",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,hu,"Honda, Japan","Honda, Japan","Honda, Japán",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,id,"Honda, Japan","Honda, Japan","Honda, Jepang",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,it,"Honda, Japan","Honda, Japan","Honda, Giappone",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ja,"Honda, Japan","Honda, Japan",ホンダ、日本,mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ko,"Honda, Japan","Honda, Japan","혼다, 일본",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lt,"Honda, Japan","Honda, Japan","Honda, Japonija",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,lv,"Honda, Japan","Honda, Japan","Honda, Japāna",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,mt,"Honda, Japan","Honda, Japan","Honda, il-Ġappun",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pl,"Honda, Japan","Honda, Japan","Hondy, Japonia",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,pt,"Honda, Japan","Honda, Japan","Honda, Japão",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,ro,"Honda, Japan","Honda, Japan","Honda, Japonia",mismatch
955f6bdc-8eb4-4a35-b598-d4bb8db73004,156365d1-0e84-40ca-a1a0-e0480ed278b5,Car Brands,Vehicles,answer,sk,"Honda, Japan","Honda, Japan","Honda, Japonsko",mismatch
